,date,id,name,layer,parent,fb,title
0,0,19799488,schwarz rs,2,0,-1,Coccidian merozoite transcriptome analysis from Eimeria maxima in comparison to Eimeria tenella and Eimeria acervulina.
0,0,19799488,fetterer rh,2,0,-1,Coccidian merozoite transcriptome analysis from Eimeria maxima in comparison to Eimeria tenella and Eimeria acervulina.
0,0,19799488,rosenberg gh,2,0,-1,Coccidian merozoite transcriptome analysis from Eimeria maxima in comparison to Eimeria tenella and Eimeria acervulina.
0,0,19799488,miska kb,2,0,-1,Coccidian merozoite transcriptome analysis from Eimeria maxima in comparison to Eimeria tenella and Eimeria acervulina.
0,0,27693220,han h,2,0,-1,Screening and characterization of apical membrane antigen 1 interacting proteins in Eimeria tenella.
0,0,27693220,xue p,2,0,-1,Screening and characterization of apical membrane antigen 1 interacting proteins in Eimeria tenella.
0,0,27693220,dong h,2,0,-1,Screening and characterization of apical membrane antigen 1 interacting proteins in Eimeria tenella.
0,0,27693220,zhu s,2,0,-1,Screening and characterization of apical membrane antigen 1 interacting proteins in Eimeria tenella.
0,0,27693220,zhao q,2,0,-1,Screening and characterization of apical membrane antigen 1 interacting proteins in Eimeria tenella.
0,0,27693220,huang b,2,0,-1,Screening and characterization of apical membrane antigen 1 interacting proteins in Eimeria tenella.
0,0,12745365,chapman hd,2,0,-1,The Houghton strain of Eimeria tenella: a review of the type strain selected for genome sequencing.
0,0,12745365,shirley mw,2,0,-1,The Houghton strain of Eimeria tenella: a review of the type strain selected for genome sequencing.
0,0,9931469,ouarzane m,2,0,-1,Eimeria tenella: cloning and characterization of cDNA encoding a S3a ribosomal protein.
0,0,9931469,labbé m,2,0,-1,Eimeria tenella: cloning and characterization of cDNA encoding a S3a ribosomal protein.
0,0,9931469,péry p,2,0,-1,Eimeria tenella: cloning and characterization of cDNA encoding a S3a ribosomal protein.
0,0,9024859,jeffries ac,2,0,-1,The growing importance of the plastid-like DNAs of the Apicomplexa.
0,0,9024859,johnson am,2,0,-1,The growing importance of the plastid-like DNAs of the Apicomplexa.
0,0,12618375,li l,2,0,-1,Gene discovery in the apicomplexa as revealed by EST sequencing and assembly of a comparative gene database.
0,0,12618375,brunk bp,2,0,-1,Gene discovery in the apicomplexa as revealed by EST sequencing and assembly of a comparative gene database.
0,0,12618375,kissinger jc,2,0,-1,Gene discovery in the apicomplexa as revealed by EST sequencing and assembly of a comparative gene database.
0,0,12618375,pape d,2,0,-1,Gene discovery in the apicomplexa as revealed by EST sequencing and assembly of a comparative gene database.
0,0,12618375,tang k,2,0,-1,Gene discovery in the apicomplexa as revealed by EST sequencing and assembly of a comparative gene database.
0,0,12618375,cole rh,2,0,-1,Gene discovery in the apicomplexa as revealed by EST sequencing and assembly of a comparative gene database.
0,0,12618375,martin j,2,0,-1,Gene discovery in the apicomplexa as revealed by EST sequencing and assembly of a comparative gene database.
0,0,12618375,wylie t,2,0,-1,Gene discovery in the apicomplexa as revealed by EST sequencing and assembly of a comparative gene database.
0,0,12618375,dante m,2,0,-1,Gene discovery in the apicomplexa as revealed by EST sequencing and assembly of a comparative gene database.
0,0,12618375,fogarty sj,2,0,-1,Gene discovery in the apicomplexa as revealed by EST sequencing and assembly of a comparative gene database.
0,0,12618375,howe dk,2,0,-1,Gene discovery in the apicomplexa as revealed by EST sequencing and assembly of a comparative gene database.
0,0,12618375,liberator p,2,0,-1,Gene discovery in the apicomplexa as revealed by EST sequencing and assembly of a comparative gene database.
0,0,12618375,diaz c,2,0,-1,Gene discovery in the apicomplexa as revealed by EST sequencing and assembly of a comparative gene database.
0,0,12618375,anderson j,2,0,-1,Gene discovery in the apicomplexa as revealed by EST sequencing and assembly of a comparative gene database.
0,0,12618375,white m,2,0,-1,Gene discovery in the apicomplexa as revealed by EST sequencing and assembly of a comparative gene database.
0,0,12618375,jerome me,2,0,-1,Gene discovery in the apicomplexa as revealed by EST sequencing and assembly of a comparative gene database.
0,0,12618375,johnson ea,2,0,-1,Gene discovery in the apicomplexa as revealed by EST sequencing and assembly of a comparative gene database.
0,0,12618375,radke ja,2,0,-1,Gene discovery in the apicomplexa as revealed by EST sequencing and assembly of a comparative gene database.
0,0,12618375,stoeckert cj jr,2,0,-1,Gene discovery in the apicomplexa as revealed by EST sequencing and assembly of a comparative gene database.
0,0,12618375,waterston rh,2,0,-1,Gene discovery in the apicomplexa as revealed by EST sequencing and assembly of a comparative gene database.
0,0,12618375,clifton sw,2,0,-1,Gene discovery in the apicomplexa as revealed by EST sequencing and assembly of a comparative gene database.
0,0,12618375,roos ds,2,0,-1,Gene discovery in the apicomplexa as revealed by EST sequencing and assembly of a comparative gene database.
0,0,12618375,sibley ld,2,0,-1,Gene discovery in the apicomplexa as revealed by EST sequencing and assembly of a comparative gene database.
